ReportNumber,state_name,district,BeginDate,EndDate,Duration,Area,Source,NumberOfFatalities,NumberOfDisplaced,MainCause,Severity,FloodImpactIndex,event_year
858,Punjab,Rupnagar,1994-07-03,1994-07-12,10,52338.524157831,News,60,0,Monsoonal rain,1,5.7188214722369,1994
858,Uttarakhand,Dehradun,1994-07-03,1994-07-12,10,52338.524157831,News,60,0,Monsoonal rain,1,5.7188214722369,1994
858,Uttarakhand,Uttar Kashi,1994-07-03,1994-07-12,10,52338.524157831,News,60,0,Monsoonal rain,1,5.7188214722369,1994
879,Bihar,Gopalganj,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Bihar,Kaimur (Bhabua),1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Bihar,Pashchim Champaran,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Bihar,Siwan,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Chhattisgarh,Balrampur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Haryana,Faridabad,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Haryana,Karnal,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Haryana,Palwal,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Haryana,Panipat,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Haryana,Yamunanagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Himachal Pradesh,Kinnaur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Himachal Pradesh,Sirmaur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Jharkhand,Garhwa,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Ashoknagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Bhind,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Chhatarpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Datia,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Morena,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Niwari,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Rewa,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Sagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Satna,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Shivpuri,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Singrauli,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Madhya Pradesh,Tikamgarh,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Rajasthan,Bharatpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Rajasthan,Dholpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Agra,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Aligarh,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Ambedkar Nagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Amethi,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Amroha,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Auraiya,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Ayodhya,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Azamgarh,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Baghpat,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Bahraich,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Ballia,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Balrampur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Banda,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Barabanki,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Bareilly,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Basti,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Bhadohi,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Bijnor,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Budaun,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Bulandshahr,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Chandauli,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Chitrakoot,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Deoria,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Etah,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Etawah,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Farrukhabad,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Fatehpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Firozabad,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Gautam Buddha Nagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Ghaziabad,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Ghazipur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Gonda,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Gorakhpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Hamirpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Hapur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Hardoi,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Hathras,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Jalaun,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Jaunpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Jhansi,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Kannauj,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Kanpur Dehat,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Kanpur Nagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Kasganj,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Kaushambi,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Kheri,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Kushi Nagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Lalitpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Lucknow,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Maharajganj,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Mahoba,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Mainpuri,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Mathura,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Mau,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Meerut,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Mirzapur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Moradabad,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Muzaffarnagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Pilibhit,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Pratapgarh,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Prayagraj,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Rae Bareli,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Rampur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Saharanpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Sambhal,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Sant Kabeer Nagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Shahjahanpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Shamli,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Shravasti,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Siddharth Nagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Sitapur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Sonbhadra,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Sultanpur,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Unnao,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttar Pradesh,Varanasi,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Almora,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Bageshwar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Chamoli,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Champawat,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Dehradun,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Haridwar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Nainital,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Pauri Garhwal,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Pithoragarh,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Rudra Prayag,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Tehri Garhwal,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Udam Singh Nagar,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
879,Uttarakhand,Uttar Kashi,1994-08-04,1994-08-11,8,292130.6444844,News,53,3000,Monsoonal Rain,1,6.3686671038163,1994
880,Himachal Pradesh,Bilaspur,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Chamba,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Hamirpur,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Kangra,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Kullu,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Lahul And Spiti,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Mandi,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Shimla,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Solan,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Himachal Pradesh,Una,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Punjab,Hoshiarpur,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
880,Punjab,Rupnagar,1994-08-08,1994-08-10,3,16795.70357332,News,11,0,Torrential rain,1,4.7023194559078,1994
887,Himachal Pradesh,Bilaspur,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Chamba,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Hamirpur,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Kangra,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Kinnaur,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Kullu,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Lahul And Spiti,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Mandi,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Shimla,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
887,Himachal Pradesh,Solan,1994-08-20,1994-08-23,4,14450.043138937,News,9,0,Torrential rain,1,4.7619291349585,1994
892,Chhattisgarh,Rajnandgaon,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Madhya Pradesh,Balaghat,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Madhya Pradesh,Chhindwara,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Madhya Pradesh,Seoni,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Maharashtra,Amravati,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Maharashtra,Bhandara,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Maharashtra,Chandrapur,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Maharashtra,Gadchiroli,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Maharashtra,Gondia,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Maharashtra,Nagpur,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Maharashtra,Wardha,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
892,Maharashtra,Yavatmal,1994-08-26,1994-09-02,8,44159.249698396,News,26,0,Monsoonal Rain,1,5.548111672759,1994
894,Himachal Pradesh,Bilaspur,1994-08-31,1994-09-05,6,5275.1258495429,News,20,0,Monsoonal Rain,1,4.5003840755117,1994
894,Himachal Pradesh,Hamirpur,1994-08-31,1994-09-05,6,5275.1258495429,News,20,0,Monsoonal Rain,1,4.5003840755117,1994
894,Himachal Pradesh,Kullu,1994-08-31,1994-09-05,6,5275.1258495429,News,20,0,Monsoonal Rain,1,4.5003840755117,1994
894,Himachal Pradesh,Mandi,1994-08-31,1994-09-05,6,5275.1258495429,News,20,0,Monsoonal Rain,1,4.5003840755117,1994
894,Himachal Pradesh,Shimla,1994-08-31,1994-09-05,6,5275.1258495429,News,20,0,Monsoonal Rain,1,4.5003840755117,1994
894,Himachal Pradesh,Solan,1994-08-31,1994-09-05,6,5275.1258495429,News,20,0,Monsoonal Rain,1,4.5003840755117,1994
895,Andhra Pradesh,East Godavari,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Andhra Pradesh,Srikakulam,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Andhra Pradesh,Visakhapatanam,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Andhra Pradesh,Vizianagaram,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Chhattisgarh,Bastar,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Chhattisgarh,Dhamtari,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Chhattisgarh,Gariyaband,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Chhattisgarh,Kondagaon,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Chhattisgarh,Mahasamund,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Chhattisgarh,Raigarh,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Chhattisgarh,Sukma,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Jharkhand,Simdega,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Jharkhand,West Singhbhum,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Anugul,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Balangir,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Baleshwar,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Bargarh,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Bhadrak,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Boudh,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Cuttack,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Deogarh,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Dhenkanal,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Gajapati,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Ganjam,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Jagatsinghapur,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Jajapur,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Jharsuguda,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Kalahandi,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Kandhamal,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Kendrapara,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Kendujhar,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Khordha,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Koraput,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Malkangiri,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Mayurbhanj,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Nabarangpur,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Nayagarh,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Nuapada,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Puri,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Rayagada,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Sambalpur,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Sonepur,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
895,Odisha,Sundargarh,1994-09-02,1994-09-07,6,154649.2017804,News,0,0,Monsoonal Rain,1,5.967498933124,1994
