state_name,district,stcode,dtcode,year,flood_events,affected_area,fatalities,displaced,max_severity,max_flood_impact_index,flood_occurred
Jharkhand,West Singhbhum,20,343,2015,1,629961.6057566,206,300000,2.0,7.656646577764,1
Jharkhand,West Singhbhum,20,343,2019,1,302736.26273672,25,112500,1.5,6.3561257086734,1
Jharkhand,West Singhbhum,20,343,2021,2,390800.768272223,11,1501300,1.5,6.3167786712784,1
Jharkhand,West Singhbhum,20,343,2022,1,155000.0,0,60000,1.5,6.1445742076096,1
Karnataka,Bagalkote,29,524,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Bagalkote,29,524,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Bagalkote,29,524,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Bagalkote,29,524,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Bagalkote,29,524,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Bagalkote,29,524,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Bagalkote,29,524,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Bagalkote,29,524,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Bagalkote,29,524,2009,2,373305.1065422259,303,0,2.0,7.047228106993,1
Karnataka,Bagalkote,29,524,2018,1,116730.40864663002,3,300,1.5,5.544305260612,1
Karnataka,Bagalkote,29,524,2021,2,442029.06894479005,32,231360,1.5,6.5992458310632,1
Karnataka,Ballari,29,528,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Ballari,29,528,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Ballari,29,528,1990,1,267344.39912722,430,470000,1.0,6.0291310813779,1
Karnataka,Ballari,29,528,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Ballari,29,528,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Ballari,29,528,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Ballari,29,528,1995,1,262803.20430156,94,12000,1.0,6.0216906475049,1
Karnataka,Ballari,29,528,1996,1,177527.01853538,326,100000,1.0,5.9482344637432,1
Karnataka,Ballari,29,528,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Ballari,29,528,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Ballari,29,528,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Ballari,29,528,2009,2,373305.1065422259,303,0,2.0,7.047228106993,1
Karnataka,Ballari,29,528,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Ballari,29,528,2021,2,373241.70046552,32,43360,2.0,6.197103495333,1
Karnataka,Belagavi,29,527,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Belagavi,29,527,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Belagavi,29,527,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Belagavi,29,527,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Belagavi,29,527,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Belagavi,29,527,1997,2,461359.35063058,150,10000,1.0,6.622673838813,1
Karnataka,Belagavi,29,527,2000,1,107052.90137071,140,0,1.0,6.1757264778105,1
Karnataka,Belagavi,29,527,2005,2,654749.3913717,1113,260000,1.0,7.1897694283678,1
Karnataka,Belagavi,29,527,2006,1,394010.73987917,41,0,1.0,6.2944780642496,1
Karnataka,Belagavi,29,527,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Belagavi,29,527,2009,2,373305.1065422259,303,0,2.0,7.047228106993,1
Karnataka,Belagavi,29,527,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Belagavi,29,527,2021,2,442029.06894479005,32,231360,1.5,6.5992458310632,1
Karnataka,Bengaluru Rural,29,526,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Bengaluru Rural,29,526,1991,1,599564.88825453,90,85000,1.0,6.5559874421319,1
Karnataka,Bengaluru Rural,29,526,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Bengaluru Rural,29,526,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Bengaluru Rural,29,526,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Bengaluru Rural,29,526,2005,2,750505.81610725,405,400000,1.0,7.1897694283678,1
Karnataka,Bengaluru Rural,29,526,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Bengaluru Rural,29,526,2012,1,126082.83119507,40,70000,2.0,6.1006559523551,1
Karnataka,Bengaluru Rural,29,526,2021,2,373241.70046552,32,43360,2.0,6.197103495333,1
Karnataka,Bengaluru Urban,29,525,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Bengaluru Urban,29,525,1991,1,599564.88825453,90,85000,1.0,6.5559874421319,1
Karnataka,Bengaluru Urban,29,525,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Bengaluru Urban,29,525,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Bengaluru Urban,29,525,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Bengaluru Urban,29,525,2005,2,750505.81610725,405,400000,1.0,7.1897694283678,1
Karnataka,Bengaluru Urban,29,525,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Bengaluru Urban,29,525,2008,1,144329.28000305,37,10000,1.0,6.0624444321104,1
Karnataka,Bengaluru Urban,29,525,2012,1,126082.83119507,40,70000,2.0,6.1006559523551,1
Karnataka,Bengaluru Urban,29,525,2021,3,503611.70046552,46,54360,2.0,6.197103495333,1
Karnataka,Bidar,29,529,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Bidar,29,529,1990,1,267344.39912722,430,470000,1.0,6.0291310813779,1
Karnataka,Bidar,29,529,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Bidar,29,529,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Bidar,29,529,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Bidar,29,529,1997,2,461359.35063058,150,10000,1.0,6.622673838813,1
Karnataka,Bidar,29,529,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Bidar,29,529,2006,1,394010.73987917,41,0,1.0,6.2944780642496,1
Karnataka,Bidar,29,529,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Bidar,29,529,2009,1,309688.87629397993,303,0,2.0,7.047228106993,1
Karnataka,Bidar,29,529,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Karnataka,Bidar,29,529,2020,1,125991.05614617,6,2100,1.5,6.2764309755682,1
Karnataka,Chamarajanagara,29,531,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Chamarajanagara,29,531,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Chamarajanagara,29,531,1990,1,13576.30928919,44,0,1.0,4.8317517276541,1
Karnataka,Chamarajanagara,29,531,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Chamarajanagara,29,531,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Chamarajanagara,29,531,1993,2,81096.56238976399,130,40000,1.0,5.6498673420845,1
Karnataka,Chamarajanagara,29,531,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Chamarajanagara,29,531,1997,2,617912.7700778099,106,0,1.0,6.622673838813,1
Karnataka,Chamarajanagara,29,531,2005,2,750505.81610725,405,400000,1.0,7.1897694283678,1
Karnataka,Chamarajanagara,29,531,2006,1,42686.917966969,32,10800,2.0,5.8855673045955,1
Karnataka,Chamarajanagara,29,531,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Chamarajanagara,29,531,2008,1,144329.28000305,37,10000,1.0,6.0624444321104,1
Karnataka,Chamarajanagara,29,531,2009,1,35725.305434915,70,0,1.5,5.5072184599361,1
Karnataka,Chamarajanagara,29,531,2011,1,20807.375389913,4,500,1.0,5.4321606547403,1
Karnataka,Chamarajanagara,29,531,2012,1,126082.83119507,40,70000,2.0,6.1006559523551,1
Karnataka,Chamarajanagara,29,531,2015,1,93202.053762891,180,400000,2.0,6.6683954867336,1
Karnataka,Chamarajanagara,29,531,2018,1,153840.06820443,12,34000,1.5,6.4045534079872,1
Karnataka,Chamarajanagara,29,531,2019,1,94518.754764612,0,22000,1.5,5.753669241778,1
Karnataka,Chamarajanagara,29,531,2021,2,392763.0,37,23000,2.0,6.197103495333,1
Karnataka,Chikkaballapura,29,630,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Chikkaballapura,29,630,1990,1,267344.39912722,430,470000,1.0,6.0291310813779,1
Karnataka,Chikkaballapura,29,630,1991,1,599564.88825453,90,85000,1.0,6.5559874421319,1
Karnataka,Chikkaballapura,29,630,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Chikkaballapura,29,630,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Chikkaballapura,29,630,1995,1,262803.20430156,94,12000,1.0,6.0216906475049,1
Karnataka,Chikkaballapura,29,630,1996,1,177527.01853538,326,100000,1.0,5.9482344637432,1
Karnataka,Chikkaballapura,29,630,1997,2,617912.7700778099,106,0,1.0,6.622673838813,1
Karnataka,Chikkaballapura,29,630,1998,1,194230.07599669,230,80000,1.0,6.5893464757574,1
Karnataka,Chikkaballapura,29,630,2001,1,87384.49860174801,143,50000,1.0,5.71958564905,1
Karnataka,Chikkaballapura,29,630,2005,2,750505.81610725,405,400000,1.0,7.1897694283678,1
Karnataka,Chikkaballapura,29,630,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Chikkaballapura,29,630,2009,1,309688.87629397993,303,0,2.0,7.047228106993,1
Karnataka,Chikkaballapura,29,630,2012,1,126082.83119507,40,70000,2.0,6.1006559523551,1
Karnataka,Chikkaballapura,29,630,2021,2,373241.70046552,32,43360,2.0,6.197103495333,1
Karnataka,Chikkamagaluru,29,532,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Chikkamagaluru,29,532,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Chikkamagaluru,29,532,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Chikkamagaluru,29,532,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Chikkamagaluru,29,532,1993,1,40595.197340196,35,40000,1.0,5.6498673420845,1
Karnataka,Chikkamagaluru,29,532,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Chikkamagaluru,29,532,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Chikkamagaluru,29,532,2000,1,107052.90137071,140,0,1.0,6.1757264778105,1
Karnataka,Chikkamagaluru,29,532,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Chikkamagaluru,29,532,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Chikkamagaluru,29,532,2009,1,309688.87629397993,303,0,2.0,7.047228106993,1
Karnataka,Chikkamagaluru,29,532,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Chikkamagaluru,29,532,2019,1,94518.754764612,0,22000,1.5,5.753669241778,1
Karnataka,Chikkamagaluru,29,532,2021,3,704422.06894479,55,243360,2.0,6.5992458310632,1
Karnataka,Chitradurga,29,533,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Chitradurga,29,533,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Chitradurga,29,533,1990,1,267344.39912722,430,470000,1.0,6.0291310813779,1
Karnataka,Chitradurga,29,533,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Chitradurga,29,533,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Chitradurga,29,533,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Chitradurga,29,533,1995,1,262803.20430156,94,12000,1.0,6.0216906475049,1
Karnataka,Chitradurga,29,533,1996,1,177527.01853538,326,100000,1.0,5.9482344637432,1
Karnataka,Chitradurga,29,533,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Chitradurga,29,533,2001,1,87384.49860174801,143,50000,1.0,5.71958564905,1
Karnataka,Chitradurga,29,533,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Chitradurga,29,533,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Chitradurga,29,533,2009,1,309688.87629397993,303,0,2.0,7.047228106993,1
Karnataka,Chitradurga,29,533,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Chitradurga,29,533,2019,1,94518.754764612,0,22000,1.5,5.753669241778,1
Karnataka,Chitradurga,29,533,2021,2,373241.70046552,32,43360,2.0,6.197103495333,1
Karnataka,Dakshina Kannada,29,534,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Dakshina Kannada,29,534,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Dakshina Kannada,29,534,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Dakshina Kannada,29,534,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Dakshina Kannada,29,534,1993,1,40595.197340196,35,40000,1.0,5.6498673420845,1
Karnataka,Dakshina Kannada,29,534,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Dakshina Kannada,29,534,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Dakshina Kannada,29,534,2000,1,107052.90137071,140,0,1.0,6.1757264778105,1
Karnataka,Dakshina Kannada,29,534,2002,1,9745.4074519416,11,0,1.0,4.8338980415418,1
Karnataka,Dakshina Kannada,29,534,2003,1,766.5224476186,4,0,1.0,3.4865848690234,1
Karnataka,Dakshina Kannada,29,534,2004,1,8999.4068773107,45,1000,1.0,4.4313351421146,1
Karnataka,Dakshina Kannada,29,534,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Dakshina Kannada,29,534,2006,1,42686.917966969,32,10800,2.0,5.8855673045955,1
Karnataka,Dakshina Kannada,29,534,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Dakshina Kannada,29,534,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Dakshina Kannada,29,534,2019,1,94518.754764612,0,22000,1.5,5.753669241778,1
Karnataka,Dakshina Kannada,29,534,2021,3,483146.06894479005,55,236583,1.5,6.5992458310632,1
Karnataka,Davangere,29,535,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Davangere,29,535,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Davangere,29,535,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Davangere,29,535,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Davangere,29,535,1993,1,40595.197340196,35,40000,1.0,5.6498673420845,1
Karnataka,Davangere,29,535,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Davangere,29,535,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Davangere,29,535,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Davangere,29,535,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Davangere,29,535,2009,2,373305.1065422259,303,0,2.0,7.047228106993,1
Karnataka,Davangere,29,535,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Davangere,29,535,2019,1,94518.754764612,0,22000,1.5,5.753669241778,1
Karnataka,Davangere,29,535,2021,2,442029.06894479005,32,231360,1.5,6.5992458310632,1
Karnataka,Dharwad,29,536,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Dharwad,29,536,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Dharwad,29,536,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Dharwad,29,536,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Dharwad,29,536,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Dharwad,29,536,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Dharwad,29,536,2000,1,107052.90137071,140,0,1.0,6.1757264778105,1
Karnataka,Dharwad,29,536,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Dharwad,29,536,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Dharwad,29,536,2009,2,373305.1065422259,303,0,2.0,7.047228106993,1
Karnataka,Dharwad,29,536,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Dharwad,29,536,2021,2,442029.06894479005,32,231360,1.5,6.5992458310632,1
Karnataka,Gadag,29,537,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Gadag,29,537,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Gadag,29,537,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Gadag,29,537,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Gadag,29,537,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Gadag,29,537,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Gadag,29,537,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Gadag,29,537,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Gadag,29,537,2009,2,373305.1065422259,303,0,2.0,7.047228106993,1
Karnataka,Gadag,29,537,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Gadag,29,537,2021,2,442029.06894479005,32,231360,1.5,6.5992458310632,1
Karnataka,Hassan,29,539,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Hassan,29,539,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Hassan,29,539,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Hassan,29,539,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Hassan,29,539,1993,1,40595.197340196,35,40000,1.0,5.6498673420845,1
Karnataka,Hassan,29,539,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Hassan,29,539,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Hassan,29,539,2000,1,107052.90137071,140,0,1.0,6.1757264778105,1
Karnataka,Hassan,29,539,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Hassan,29,539,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Hassan,29,539,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Hassan,29,539,2019,1,94518.754764612,0,22000,1.5,5.753669241778,1
Karnataka,Hassan,29,539,2021,2,373241.70046552,32,43360,2.0,6.197103495333,1
Karnataka,Haveri,29,540,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Haveri,29,540,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Haveri,29,540,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Haveri,29,540,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Haveri,29,540,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Haveri,29,540,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Haveri,29,540,2000,1,107052.90137071,140,0,1.0,6.1757264778105,1
Karnataka,Haveri,29,540,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Haveri,29,540,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Haveri,29,540,2009,2,373305.1065422259,303,0,2.0,7.047228106993,1
Karnataka,Haveri,29,540,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Haveri,29,540,2021,2,442029.06894479005,32,231360,1.5,6.5992458310632,1
Karnataka,Kalaburagi,29,538,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Kalaburagi,29,538,1990,1,267344.39912722,430,470000,1.0,6.0291310813779,1
Karnataka,Kalaburagi,29,538,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Kalaburagi,29,538,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Kalaburagi,29,538,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Kalaburagi,29,538,1995,1,262803.20430156,94,12000,1.0,6.0216906475049,1
Karnataka,Kalaburagi,29,538,1996,1,177527.01853538,326,100000,1.0,5.9482344637432,1
Karnataka,Kalaburagi,29,538,1997,2,461359.35063058,150,10000,1.0,6.622673838813,1
Karnataka,Kalaburagi,29,538,2000,1,129459.75891805,162,3000000,2.0,6.3674072990361,1
Karnataka,Kalaburagi,29,538,2001,1,44526.51211019099,12,9000,1.0,5.1257399316469,1
Karnataka,Kalaburagi,29,538,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Kalaburagi,29,538,2006,1,394010.73987917,41,0,1.0,6.2944780642496,1
Karnataka,Kalaburagi,29,538,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Kalaburagi,29,538,2009,1,309688.87629397993,303,0,2.0,7.047228106993,1
Karnataka,Kalaburagi,29,538,2014,1,376261.49252047,42,0,1.5,6.9557010155946,1
Karnataka,Kalaburagi,29,538,2020,1,125991.05614617,6,2100,1.5,6.2764309755682,1
Karnataka,Kodagu,29,541,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Kodagu,29,541,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Kodagu,29,541,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Kodagu,29,541,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Kodagu,29,541,1993,1,40595.197340196,35,40000,1.0,5.6498673420845,1
Karnataka,Kodagu,29,541,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Kodagu,29,541,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Kodagu,29,541,2000,1,107052.90137071,140,0,1.0,6.1757264778105,1
Karnataka,Kodagu,29,541,2002,1,9745.4074519416,11,0,1.0,4.8338980415418,1
Karnataka,Kodagu,29,541,2004,1,8999.4068773107,45,1000,1.0,4.4313351421146,1
Karnataka,Kodagu,29,541,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Kodagu,29,541,2006,1,42686.917966969,32,10800,2.0,5.8855673045955,1
Karnataka,Kodagu,29,541,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Kodagu,29,541,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Kodagu,29,541,2019,1,94518.754764612,0,22000,1.5,5.753669241778,1
Karnataka,Kodagu,29,541,2021,2,151965.70046552,32,36583,1.5,6.175064374525,1
Karnataka,Kolar,29,542,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Kolar,29,542,1990,1,267344.39912722,430,470000,1.0,6.0291310813779,1
Karnataka,Kolar,29,542,1991,1,599564.88825453,90,85000,1.0,6.5559874421319,1
Karnataka,Kolar,29,542,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Kolar,29,542,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Kolar,29,542,1996,1,177527.01853538,326,100000,1.0,5.9482344637432,1
Karnataka,Kolar,29,542,1997,2,617912.7700778099,106,0,1.0,6.622673838813,1
Karnataka,Kolar,29,542,1998,1,194230.07599669,230,80000,1.0,6.5893464757574,1
Karnataka,Kolar,29,542,2001,1,87384.49860174801,143,50000,1.0,5.71958564905,1
Karnataka,Kolar,29,542,2005,2,750505.81610725,405,400000,1.0,7.1897694283678,1
Karnataka,Kolar,29,542,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Kolar,29,542,2012,1,126082.83119507,40,70000,2.0,6.1006559523551,1
Karnataka,Kolar,29,542,2015,1,93202.053762891,180,400000,2.0,6.6683954867336,1
Karnataka,Kolar,29,542,2021,2,300948.0,47,43827,2.0,6.197103495333,1
Karnataka,Koppal,29,543,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Koppal,29,543,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Koppal,29,543,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Koppal,29,543,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Koppal,29,543,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Koppal,29,543,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Koppal,29,543,2005,1,619197.82147132,126,100000,1.0,7.1897694283678,1
Karnataka,Koppal,29,543,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Koppal,29,543,2009,1,309688.87629397993,303,0,2.0,7.047228106993,1
Karnataka,Koppal,29,543,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Koppal,29,543,2021,1,110848.70046552,9,31360,1.5,6.175064374525,1
Karnataka,Mandya,29,544,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Mandya,29,544,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Mandya,29,544,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Mandya,29,544,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Mandya,29,544,1993,1,40595.197340196,35,40000,1.0,5.6498673420845,1
Karnataka,Mandya,29,544,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
Karnataka,Mandya,29,544,1997,1,233024.36528434,100,0,1.0,6.622673838813,1
Karnataka,Mandya,29,544,2005,2,750505.81610725,405,400000,1.0,7.1897694283678,1
Karnataka,Mandya,29,544,2007,1,450564.3552535,127,200000,1.0,6.7677001834385,1
Karnataka,Mandya,29,544,2008,1,144329.28000305,37,10000,1.0,6.0624444321104,1
Karnataka,Mandya,29,544,2009,1,35725.305434915,70,0,1.5,5.5072184599361,1
Karnataka,Mandya,29,544,2018,2,270570.47685106,15,34300,1.5,6.4045534079872,1
Karnataka,Mandya,29,544,2019,1,94518.754764612,0,22000,1.5,5.753669241778,1
Karnataka,Mandya,29,544,2021,2,373241.70046552,32,43360,2.0,6.197103495333,1
Karnataka,Mysuru,29,545,1985,1,254234.59502901,95,25000,1.0,6.1042046512933,1
Karnataka,Mysuru,29,545,1989,1,905209.24002345,780,0,1.0,6.9567489784143,1
Karnataka,Mysuru,29,545,1991,2,1090926.38334009,162,385000,2.0,6.5559874421319,1
Karnataka,Mysuru,29,545,1992,1,752428.65689717,90,8000,1.0,7.4675299347014,1
Karnataka,Mysuru,29,545,1993,1,40595.197340196,35,40000,1.0,5.6498673420845,1
Karnataka,Mysuru,29,545,1994,1,1981837.4145729,617,800000,1.0,7.6772792647922,1
