state_name,district,latitude,longitude,elevation_m,slope_percent,terrain_class,terrain_data_source,stcode,dtcode,historical_flood_events,historical_flood_years,historical_fatalities,historical_displaced,historical_max_severity,historical_max_impact,historical_data_available
Jammu & Kashmir,Kulgam,33.620252,74.820857,2404.0,28.98464175464536,hilly,SRTM30m,1.0,622.0,11.0,10.0,7613.0,2631022.0,2.0,7.7855937662664,1
Jammu & Kashmir,Bandipora,34.448546,74.690014,2396.0,26.39376913582111,hilly,SRTM30m,1.0,623.0,8.0,8.0,6847.0,1380087.0,2.0,7.7855937662664,1
Jammu & Kashmir,Samba,32.575483,75.121279,350.0,1.62822748337439,non_hilly,SRTM30m,1.0,624.0,12.0,11.0,7962.0,2651022.0,2.0,7.7855937662664,1
Jammu & Kashmir,Shopian,33.724249,74.778268,2218.0,4.919897417850754,non_hilly,SRTM30m,1.0,625.0,10.0,9.0,7585.0,2630087.0,2.0,7.7855937662664,1
Jammu & Kashmir,Ganderbal,34.253916,74.962523,2651.0,53.36808132138787,hilly,SRTM30m,1.0,626.0,8.0,8.0,6847.0,1380087.0,2.0,7.7855937662664,1
Jammu & Kashmir,Reasi,33.206017,74.856749,859.0,25.035451448728438,non_hilly,SRTM30m,1.0,627.0,11.0,10.0,7613.0,2631022.0,2.0,7.7855937662664,1
Karnataka,Bagalkote,16.2904,75.591577,550.0,1.3096738309013478,non_hilly,SRTM30m,29.0,524.0,14.0,11.0,2435.0,1749660.0,2.0,7.6772792647922,1
Karnataka,Bengaluru Urban,12.945312,77.552189,884.0,2.6822589201805886,non_hilly,SRTM30m,29.0,525.0,13.0,10.0,2332.0,1627360.0,2.0,7.6772792647922,1
Karnataka,Bengaluru Rural,13.182599,77.339441,901.0,1.7011256165956472,non_hilly,SRTM30m,29.0,526.0,11.0,9.0,2281.0,1606360.0,2.0,7.6772792647922,1
Karnataka,Belagavi,16.157843,74.888677,554.0,0.6022498716242026,non_hilly,SRTM30m,29.0,527.0,19.0,13.0,3665.0,1953660.0,2.0,7.6772792647922,1
Karnataka,Ballari,15.198955,76.709084,493.0,5.515400787128931,non_hilly,SRTM30m,29.0,528.0,18.0,14.0,3297.0,2177660.0,2.0,7.6772792647922,1
Karnataka,Bidar,18.017065,77.248509,587.0,1.0309396086045084,non_hilly,SRTM30m,29.0,529.0,14.0,12.0,2874.0,1975100.0,2.0,7.6772792647922,1
Karnataka,Vijayapura,16.814492,75.893275,557.0,1.6049867802985205,non_hilly,SRTM30m,29.0,530.0,16.0,12.0,2526.0,1759660.0,2.0,7.6772792647922,1
Karnataka,Chamarajanagara,11.954363,77.106275,732.0,3.834604585087552,non_hilly,SRTM30m,29.0,531.0,24.0,19.0,2968.0,2428300.0,2.0,7.6772792647922,1
Karnataka,Chikkamagaluru,13.405911,75.6387,954.0,15.888549849868166,non_hilly,SRTM30m,29.0,532.0,18.0,14.0,2645.0,1857660.0,2.0,7.6772792647922,1
Karnataka,Chitradurga,14.306334,76.528669,645.0,2.7279883445322533,non_hilly,SRTM30m,29.0,533.0,19.0,16.0,3440.0,2249660.0,2.0,7.6772792647922,1
Karnataka,Dakshina Kannada,12.822725,75.226428,82.0,0.9020845906470634,non_hilly,SRTM30m,29.0,534.0,21.0,17.0,2434.0,1862683.0,2.0,7.6772792647922,1
Karnataka,Davangere,14.369361,75.888397,571.0,0.8944188001139873,non_hilly,SRTM30m,29.0,535.0,17.0,13.0,2482.0,1845660.0,2.0,7.6772792647922,1
Karnataka,Dharwad,15.370745,75.133239,661.0,1.4152469438717048,non_hilly,SRTM30m,29.0,536.0,16.0,12.0,2587.0,1783660.0,2.0,7.6772792647922,1
Karnataka,Gadag,15.416033,75.681495,656.0,0.5514410094156458,non_hilly,SRTM30m,29.0,537.0,15.0,11.0,2447.0,1783660.0,2.0,7.6772792647922,1
Karnataka,Kalaburagi,17.240627,76.770173,431.0,1.741413809088412,non_hilly,SRTM30m,29.0,538.0,18.0,16.0,3468.0,5096100.0,2.0,7.6772792647922,1
Karnataka,Hassan,13.030246,76.17443,978.0,1.1954637136906554,non_hilly,SRTM30m,29.0,539.0,16.0,13.0,2319.0,1657660.0,2.0,7.6772792647922,1
Karnataka,Haveri,14.718019,75.387126,596.0,1.0483611214352846,non_hilly,SRTM30m,29.0,540.0,16.0,12.0,2587.0,1783660.0,2.0,7.6772792647922,1
Karnataka,Kodagu,12.382854,75.664212,915.0,1.3207992324541094,non_hilly,SRTM30m,29.0,541.0,19.0,16.0,2407.0,1662683.0,2.0,7.6772792647922,1
Karnataka,Kolar,13.17992,78.266664,794.0,0.1029095205303681,non_hilly,SRTM30m,29.0,542.0,17.0,14.0,3611.0,2706827.0,2.0,7.6772792647922,1
Karnataka,Koppal,15.57517,76.311826,554.0,0.6850598801441974,non_hilly,SRTM30m,29.0,543.0,13.0,11.0,2424.0,1583660.0,2.0,7.6772792647922,1
Karnataka,Mandya,12.636909,76.727479,791.0,1.3234106446994485,non_hilly,SRTM30m,29.0,544.0,18.0,14.0,2565.0,1967660.0,2.0,7.6772792647922,1
Karnataka,Mysuru,12.19707,76.612022,716.0,0.5246412374871585,non_hilly,SRTM30m,29.0,545.0,20.0,16.0,2415.0,1684183.0,2.0,7.6772792647922,1
Karnataka,Raichur,16.054871,76.900686,402.0,0.9306980982433264,non_hilly,SRTM30m,29.0,546.0,19.0,16.0,3535.0,5167460.0,2.0,7.6772792647922,1
Karnataka,Shivamogga,14.055689,75.238001,628.0,0.3040594727905462,non_hilly,SRTM30m,29.0,547.0,18.0,14.0,2622.0,1845660.0,2.0,7.6772792647922,1
Karnataka,Tumakuru,13.419261,76.880937,833.0,0.5403300699097865,non_hilly,SRTM30m,29.0,548.0,22.0,18.0,3518.0,2299660.0,2.0,7.6772792647922,1
Karnataka,Udupi,13.527058,74.8731,34.0,0.4915560118411022,non_hilly,SRTM30m,29.0,549.0,18.0,14.0,2622.0,1845660.0,2.0,7.6772792647922,1
Karnataka,Uttara Kannada,14.725044,74.640217,560.0,0.6899713410005883,non_hilly,SRTM30m,29.0,550.0,17.0,12.0,3574.0,1943660.0,2.0,7.6772792647922,1
Karnataka,Chikkaballapura,13.589635,77.782235,864.0,1.1445863000563885,non_hilly,SRTM30m,29.0,630.0,18.0,15.0,3813.0,2318360.0,2.0,7.6772792647922,1
Karnataka,Ramanagara,12.720113,77.317775,714.0,6.300372703459154,non_hilly,SRTM30m,29.0,631.0,14.0,11.0,2374.0,1591360.0,2.0,7.6772792647922,1
Karnataka,Yadgir,16.573869,76.925077,363.0,0.2933715985567265,non_hilly,SRTM30m,29.0,635.0,15.0,14.0,2947.0,4616100.0,2.0,7.6772792647922,1
Kerala,Alappuzha,9.500614,76.410605,0.0,0.045045045045045,non_hilly,SRTM30m,32.0,554.0,14.0,12.0,1971.0,1281866.0,2.0,7.6772792647922,1
Kerala,Ernakulam,10.04571,76.497432,21.0,1.2880075122212156,non_hilly,SRTM30m,32.0,555.0,21.0,17.0,2360.0,1396866.0,2.0,7.6772792647922,1
Kerala,Idukki,9.815972,76.998049,725.0,3.898486588183084,non_hilly,SRTM30m,32.0,556.0,24.0,18.0,2434.0,1437866.0,2.0,7.6772792647922,1
Kerala,Kannur,11.985666,75.547572,7.0,0.9470661205458796,non_hilly,SRTM30m,32.0,557.0,19.0,14.0,2313.0,1757683.0,2.0,7.6772792647922,1
Kerala,Kasaragod,12.420039,75.190562,91.0,4.433700568629738,non_hilly,SRTM30m,32.0,558.0,20.0,16.0,2308.0,1762683.0,2.0,7.6772792647922,1
Kerala,Kollam,8.967736,76.857852,104.0,3.8708760807154463,non_hilly,SRTM30m,32.0,559.0,18.0,13.0,2202.0,1347866.0,2.0,7.6772792647922,1
Kerala,Kottayam,9.628555,76.645233,51.0,2.0076199472737035,non_hilly,SRTM30m,32.0,560.0,15.0,13.0,2008.0,1291866.0,2.0,7.6772792647922,1
Kerala,Kozhikode,11.464151,75.891919,49.0,0.7079047858172923,non_hilly,SRTM30m,32.0,561.0,17.0,15.0,2195.0,1441823.0,2.0,7.6772792647922,1
Kerala,Malappuram,11.106349,76.109914,39.0,1.246739686307109,non_hilly,SRTM30m,32.0,562.0,21.0,18.0,2472.0,1547523.0,2.0,7.6772792647922,1
Kerala,Palakkad,10.786764,76.473462,88.0,0.6772298914046628,non_hilly,SRTM30m,32.0,563.0,23.0,17.0,2459.0,1567866.0,2.0,7.6772792647922,1
Kerala,Pathanamthitta,9.277372,76.977781,502.0,8.971300469979258,non_hilly,SRTM30m,32.0,564.0,20.0,14.0,2311.0,1399866.0,2.0,7.6772792647922,1
Kerala,Thiruvananthapuram,8.577346,77.04979,75.0,2.893929917528043,non_hilly,SRTM30m,32.0,565.0,17.0,12.0,2186.0,1278866.0,2.0,7.6772792647922,1
Kerala,Thrissur,10.477657,76.273504,9.0,1.5160152496759216,non_hilly,SRTM30m,32.0,566.0,19.0,15.0,2293.0,1503366.0,2.0,7.6772792647922,1
Kerala,Wayanad,11.714751,76.125475,738.0,2.542977873954475,non_hilly,SRTM30m,32.0,567.0,22.0,17.0,2466.0,1587823.0,2.0,7.6772792647922,1
Lakshadweep,Lakshadweep District,11.278161,74.042694,0.0,,unknown,SRTM30m,,,,,,,,,0
Ladakh,Kargil,33.807076,76.438331,3991.0,5.377728855290083,hilly,SRTM30m,37.0,6.0,14.0,11.0,9295.0,4726604.0,2.0,7.7855937662664,1
Ladakh,Leh Ladakh,34.712102,78.247944,5855.0,7.132814937170186,hilly,SRTM30m,37.0,9.0,16.0,11.0,9367.0,4728604.0,2.0,7.7855937662664,1
Maharashtra,Ahmednagar,19.162156,74.85749,866.0,5.126792867904919,non_hilly,SRTM30m,27.0,466.0,21.0,18.0,3370.0,1697800.0,2.0,7.6772792647922,1
Maharashtra,Akola,20.76141,77.192084,279.0,0.3297617388619834,non_hilly,SRTM30m,27.0,467.0,12.0,10.0,2287.0,1134060.0,2.0,7.6772792647922,1
Maharashtra,Amravati,21.154037,77.644342,353.0,0.2252252252252252,non_hilly,SRTM30m,27.0,468.0,12.0,9.0,2325.0,926060.0,1.5,7.6772792647922,1
Maharashtra,Aurangabad,20.023137,75.150311,585.0,0.9208858809678996,non_hilly,SRTM30m,27.0,469.0,18.0,16.0,2229.0,1536360.0,2.0,7.6772792647922,1
Maharashtra,Beed,18.992537,75.910545,523.0,2.18097325826092,non_hilly,SRTM30m,27.0,470.0,16.0,16.0,2194.0,1531300.0,2.0,7.6772792647922,1
Maharashtra,Bhandara,21.122799,79.791891,291.0,0.7155120169275035,non_hilly,SRTM30m,27.0,471.0,11.0,9.0,4680.0,1478000.0,2.0,7.6772792647922,1
Maharashtra,Buldhana,20.563248,76.408453,548.0,3.756670369500555,non_hilly,SRTM30m,27.0,472.0,19.0,15.0,2859.0,1580360.0,2.0,7.6772792647922,1
Maharashtra,Chandrapur,20.097001,79.503304,239.0,1.7502740585061294,non_hilly,SRTM30m,27.0,473.0,18.0,15.0,3090.0,2358600.0,1.5,7.6772792647922,1
Maharashtra,Dhule,21.130882,74.479154,340.0,1.224466044943785,non_hilly,SRTM30m,27.0,474.0,22.0,18.0,2291.0,1625860.0,2.0,7.6772792647922,1
Maharashtra,Gadchiroli,19.756947,80.163277,237.0,0.317381274123245,non_hilly,SRTM30m,27.0,475.0,25.0,19.0,5911.0,7426600.0,2.0,7.6772792647922,1
Maharashtra,Gondia,21.145309,80.268299,327.0,0.5609892295065925,non_hilly,SRTM30m,27.0,476.0,12.0,10.0,4680.0,1486000.0,2.0,7.6772792647922,1
Maharashtra,Hingoli,19.623174,77.191156,431.0,0.4977979278964198,non_hilly,SRTM30m,27.0,477.0,12.0,12.0,2069.0,1256000.0,2.0,7.6772792647922,1
Maharashtra,Jalgaon,20.842545,75.526434,233.0,0.6639773740115531,non_hilly,SRTM30m,27.0,478.0,18.0,15.0,2240.0,1475860.0,2.0,7.6772792647922,1
Maharashtra,Jalna,19.917634,75.867839,530.0,2.4978746564127325,non_hilly,SRTM30m,27.0,479.0,17.0,15.0,2134.0,1511360.0,2.0,7.6772792647922,1
Maharashtra,Kolhapur,16.461912,74.089343,668.0,12.55859275541304,non_hilly,SRTM30m,27.0,480.0,19.0,13.0,3538.0,1753660.0,2.0,7.6772792647922,1
Maharashtra,Latur,18.354038,76.754874,630.0,1.1741069690913613,non_hilly,SRTM30m,27.0,481.0,10.0,8.0,2008.0,1303000.0,2.0,7.6772792647922,1
Maharashtra,Mumbai Suburban,19.129703,72.8932,35.0,0.9534988457536072,non_hilly,SRTM30m,27.0,483.0,16.0,15.0,3170.0,1591000.0,2.0,7.6772792647922,1
Maharashtra,Nagpur,21.152818,79.014829,353.0,0.7207207207207207,non_hilly,SRTM30m,27.0,484.0,9.0,8.0,2191.0,928000.0,1.5,7.6772792647922,1
Maharashtra,Nanded,19.09355,77.482529,388.0,1.186676812629576,non_hilly,SRTM30m,27.0,485.0,13.0,12.0,2440.0,1801100.0,2.0,7.6772792647922,1
Maharashtra,Nandurbar,21.516845,74.541276,158.0,0.4380965541016053,non_hilly,SRTM30m,27.0,486.0,27.0,20.0,3003.0,1726777.0,2.0,7.6772792647922,1
Maharashtra,Nashik,20.224182,74.106384,644.0,1.5789469615467546,non_hilly,SRTM30m,27.0,487.0,27.0,21.0,4248.0,1894317.0,2.0,7.6772792647922,1
Maharashtra,Osmanabad,18.169545,76.117983,655.0,0.9206433483814604,non_hilly,SRTM30m,27.0,488.0,11.0,9.0,2001.0,1553000.0,2.0,7.6772792647922,1
Maharashtra,Parbhani,19.286927,76.62087,441.0,0.9319660132736348,non_hilly,SRTM30m,27.0,489.0,13.0,13.0,2070.0,1256300.0,2.0,7.6772792647922,1
Maharashtra,Pune,18.645146,73.92303,565.0,1.5781612060871233,non_hilly,SRTM30m,27.0,490.0,19.0,17.0,3341.0,1691300.0,2.0,7.6772792647922,1
Maharashtra,Raigad,18.493681,73.143104,336.0,5.3938080614899935,non_hilly,SRTM30m,27.0,491.0,18.0,16.0,3172.0,1663300.0,2.0,7.6772792647922,1
Maharashtra,Ratnagiri,17.282428,73.472308,246.0,3.333902586204899,non_hilly,SRTM30m,27.0,492.0,15.0,14.0,3096.0,1663300.0,2.0,7.6772792647922,1
Maharashtra,Sangli,17.172061,74.586054,641.0,1.246334159441614,non_hilly,SRTM30m,27.0,493.0,17.0,13.0,3517.0,1688300.0,2.0,7.6772792647922,1
Maharashtra,Satara,17.636333,74.297653,857.0,2.138889825521685,non_hilly,SRTM30m,27.0,494.0,18.0,17.0,3455.0,1663300.0,2.0,7.6772792647922,1
Maharashtra,Sindhudurg,16.135637,73.651491,188.0,1.73723940487969,non_hilly,SRTM30m,27.0,495.0,14.0,12.0,3036.0,1637300.0,2.0,7.6772792647922,1
Maharashtra,Solapur,17.849768,75.2762,486.0,0.9017261582262656,non_hilly,SRTM30m,27.0,496.0,16.0,14.0,2527.0,1778300.0,2.0,7.6772792647922,1
Maharashtra,Thane,19.359503,73.370809,102.0,0.7218141005162768,non_hilly,SRTM30m,27.0,497.0,21.0,18.0,3373.0,1691300.0,2.0,7.6772792647922,1
Maharashtra,Wardha,20.826282,78.612716,258.0,0.2043416437086063,non_hilly,SRTM30m,27.0,498.0,9.0,8.0,2193.0,963000.0,1.5,7.6772792647922,1
Maharashtra,Washim,20.287143,77.236281,490.0,0.8289568142207798,non_hilly,SRTM30m,27.0,499.0,13.0,12.0,2569.0,1262000.0,2.0,7.6772792647922,1
Maharashtra,Yavatmal,20.06379,78.358149,291.0,0.6951331227327172,non_hilly,SRTM30m,27.0,500.0,15.0,12.0,2916.0,1505000.0,1.5,7.6772792647922,1
Maharashtra,Palghar,19.757484,73.086686,54.0,1.0948821542392049,non_hilly,SRTM30m,27.0,665.0,25.0,21.0,3703.0,2305800.0,2.0,7.6772792647922,1
Meghalaya,East Garo Hills,25.632189,90.643835,333.0,5.624631042811852,non_hilly,SRTM30m,17.0,273.0,11.0,9.0,1641.0,6010211.0,2.0,7.1773904313439,1
Meghalaya,East Khasi Hills,25.399069,91.822745,1168.0,16.464733325372784,non_hilly,SRTM30m,17.0,274.0,17.0,13.0,1774.0,17977211.0,2.0,7.1773904313439,1
Meghalaya,West Jaintia Hills,25.436173,92.182571,1303.0,2.755309854226325,non_hilly,SRTM30m,17.0,275.0,24.0,16.0,1964.0,20856011.0,2.0,7.1773904313439,1
Meghalaya,Ri Bhoi,25.860731,91.829776,718.0,20.501363037727742,non_hilly,SRTM30m,17.0,276.0,33.0,20.0,2383.0,23894311.0,2.0,7.1773904313439,1
Meghalaya,South Garo Hills,25.346125,90.569898,102.0,6.106406750479451,non_hilly,SRTM30m,17.0,277.0,10.0,9.0,1607.0,4010211.0,2.0,7.1773904313439,1
Meghalaya,West Garo Hills,25.606346,90.20372,353.0,0.6993956849037278,non_hilly,SRTM30m,17.0,278.0,17.0,13.0,1974.0,6818211.0,2.0,7.1773904313439,1
Meghalaya,West Khasi Hills,25.577437,91.275972,1355.0,6.784561905309854,non_hilly,SRTM30m,17.0,279.0,19.0,13.0,1919.0,10387511.0,2.0,7.1773904313439,1
Meghalaya,North Garo Hills,25.870553,90.718956,230.0,7.563168824184115,non_hilly,SRTM30m,17.0,656.0,20.0,15.0,2154.0,11993211.0,2.0,7.1773904313439,1
Meghalaya,East Jaintia Hills,25.249911,92.482897,870.0,6.01280779793494,non_hilly,SRTM30m,17.0,657.0,17.0,12.0,1782.0,17395211.0,2.0,7.1773904313439,1
Meghalaya,South West Khasi Hills,25.33363,91.320905,1179.0,21.68702017248244,non_hilly,SRTM30m,17.0,658.0,11.0,9.0,1641.0,6010211.0,2.0,7.1773904313439,1
Meghalaya,South West Garo Hills,25.442245,89.98148,79.0,1.149869285150111,non_hilly,SRTM30m,17.0,663.0,7.0,6.0,647.0,3578211.0,2.0,7.0499170611118,1
Manipur,Imphal East,24.874395,94.024701,787.0,0.2681577147120675,non_hilly,SRTM30m,14.0,255.0,3.0,3.0,383.0,132000.0,2.0,6.921603781912,1
Manipur,Imphal West,24.759059,93.861934,774.0,0.0496048755891607,non_hilly,SRTM30m,14.0,256.0,3.0,3.0,383.0,132000.0,2.0,6.921603781912,1
Mizoram,Saiha,22.286998,93.013158,903.0,4.921763851919486,non_hilly,SRTM30m,15.0,267.0,2.0,2.0,71.0,35200.0,2.0,6.921603781912,1
Mizoram,Serchhip,23.292383,92.84458,1117.0,22.401149472379856,non_hilly,SRTM30m,15.0,268.0,2.0,2.0,71.0,35200.0,2.0,6.921603781912,1
Nagaland,Dimapur,25.810633,93.89935,346.0,6.543816775055122,non_hilly,SRTM30m,13.0,244.0,18.0,12.0,2693.0,17868011.0,2.0,7.1773904313439,1
Nagaland,Kohima,25.770003,94.124019,1214.0,15.110804418499344,non_hilly,SRTM30m,13.0,245.0,7.0,4.0,1474.0,2903000.0,2.0,7.0499170611118,1
Nagaland,Mokokchung,26.478574,94.507568,318.0,2.2005648901450754,non_hilly,SRTM30m,13.0,246.0,27.0,19.0,2081.0,23350913.0,2.0,7.0796584663999,1
Nagaland,Mon,26.660365,94.999855,871.0,14.540333480342277,non_hilly,SRTM30m,13.0,247.0,31.0,20.0,2009.0,21241124.0,2.0,7.0796584663999,1
Nagaland,Phek,25.653109,94.380044,1454.0,30.042401572997964,non_hilly,SRTM30m,13.0,248.0,3.0,2.0,381.0,102000.0,2.0,6.921603781912,1
Manipur,Bishnupur,24.528467,93.79168,767.0,0.0,non_hilly,SRTM30m,14.0,252.0,2.0,2.0,33.0,62000.0,2.0,6.921603781912,1
Manipur,Chandel,24.160649,94.00211,1101.0,24.48797203865936,non_hilly,SRTM30m,14.0,253.0,2.0,2.0,33.0,62000.0,2.0,6.921603781912,1
Manipur,Churachandpur,24.276286,93.677942,837.0,0.7628044351925573,non_hilly,SRTM30m,14.0,254.0,3.0,3.0,36.0,102000.0,2.0,6.921603781912,1
Manipur,Senapati,25.393454,94.162959,1234.0,7.097323168711816,non_hilly,SRTM30m,14.0,257.0,7.0,4.0,576.0,1933000.0,2.0,7.0499170611118,1
Manipur,Tamenglong,25.060212,93.549145,1025.0,14.08330025189413,non_hilly,SRTM30m,14.0,258.0,10.0,6.0,675.0,13075211.0,2.0,7.0499170611118,1
Manipur,Noney,24.664775,93.489005,680.0,1.2846371303659618,non_hilly,SRTM30m,14.0,714.0,4.0,4.0,212.0,1702000.0,2.0,7.0499170611118,1
Manipur,Pherzawl,24.364419,93.253744,527.0,18.38257655046881,non_hilly,SRTM30m,14.0,715.0,7.0,6.0,267.0,1907411.0,2.0,7.0499170611118,1
Nagaland,Tuensang,26.155986,94.909136,1485.0,18.34878086767772,non_hilly,SRTM30m,13.0,249.0,10.0,6.0,1554.0,5181000.0,2.0,7.0499170611118,1
Manipur,Thoubal,24.62875,94.003086,774.0,0.1339336935725268,non_hilly,SRTM30m,14.0,259.0,2.0,2.0,33.0,62000.0,2.0,6.921603781912,1
Manipur,Ukhrul,25.310005,94.471272,1725.0,27.19166470747212,non_hilly,SRTM30m,14.0,260.0,3.0,3.0,383.0,132000.0,2.0,6.921603781912,1
Madhya Pradesh,Rajgarh,23.870824,76.774447,412.0,1.3981751289246207,non_hilly,SRTM30m,23.0,422.0,6.0,6.0,1880.0,2971577.0,1.5,7.6772792647922,1
Madhya Pradesh,Ratlam,23.502929,74.954615,543.0,0.4155471658654693,non_hilly,SRTM30m,23.0,423.0,8.0,8.0,1963.0,2991577.0,1.5,7.6772792647922,1
Madhya Pradesh,Rewa,24.756063,81.654453,326.0,0.5939297753859586,non_hilly,SRTM30m,23.0,424.0,20.0,16.0,5124.0,9897683.0,2.0,7.8036502762015,1
Madhya Pradesh,Sagar,23.808313,78.758258,543.0,3.8903789741729526,non_hilly,SRTM30m,23.0,425.0,9.0,8.0,1288.0,4017060.0,1.5,7.6772792647922,1
Madhya Pradesh,Satna,24.577611,80.808965,317.0,0.3603603603603603,non_hilly,SRTM30m,23.0,426.0,17.0,13.0,4201.0,9483577.0,2.0,7.8036502762015,1
Madhya Pradesh,Sehore,23.115072,77.066538,561.0,1.295210438281386,non_hilly,SRTM30m,23.0,427.0,7.0,6.0,915.0,910060.0,1.5,7.6772792647922,1
Madhya Pradesh,Seoni,22.274811,79.720252,496.0,0.3688204047673253,non_hilly,SRTM30m,23.0,428.0,8.0,7.0,2025.0,868000.0,1.5,7.6772792647922,1
Madhya Pradesh,Shahdol,23.653072,81.430319,443.0,0.2328725978025851,non_hilly,SRTM30m,23.0,429.0,8.0,7.0,3424.0,4164000.0,2.0,7.6772792647922,1
Madhya Pradesh,Shajapur,23.417227,76.607514,460.0,0.5400846146127393,non_hilly,SRTM30m,23.0,430.0,6.0,5.0,875.0,908060.0,1.5,7.6772792647922,1
Manipur,Kakching,24.393216,93.886482,767.0,0.3083226409019544,non_hilly,SRTM30m,14.0,711.0,2.0,2.0,33.0,62000.0,2.0,6.921603781912,1
Manipur,Kangpokpi,24.991801,94.092281,1061.0,15.806399559460033,non_hilly,SRTM30m,14.0,712.0,4.0,3.0,383.0,132000.0,2.0,6.921603781912,1
Manipur,Jiribam,24.708992,93.117288,80.0,5.797392274818036,non_hilly,SRTM30m,14.0,713.0,7.0,6.0,588.0,1969211.0,2.0,7.0499170611118,1
Madhya Pradesh,Sheopur,25.749628,76.92042,353.0,0.3365325232907163,non_hilly,SRTM30m,23.0,431.0,7.0,7.0,1951.0,3428577.0,2.0,7.7855937662664,1
Madhya Pradesh,Shivpuri,25.374153,77.827922,414.0,0.8357260226082753,non_hilly,SRTM30m,23.0,432.0,7.0,5.0,2392.0,3350060.0,2.0,7.7855937662664,1
Madhya Pradesh,Sidhi,24.211269,81.700042,372.0,0.6281561199527668,non_hilly,SRTM30m,23.0,433.0,9.0,8.0,2002.0,7165000.0,2.0,7.8036502762015,1
Madhya Pradesh,Tikamgarh,24.855216,79.047255,285.0,0.7373709723761275,non_hilly,SRTM30m,23.0,434.0,8.0,7.0,1063.0,3954060.0,1.5,7.6772792647922,1
Madhya Pradesh,Ujjain,23.293507,75.625763,477.0,0.8529690870687353,non_hilly,SRTM30m,23.0,435.0,6.0,5.0,911.0,908060.0,1.5,7.6772792647922,1
Madhya Pradesh,Umaria,23.643184,80.941908,482.0,1.2288018774688785,non_hilly,SRTM30m,23.0,436.0,7.0,6.0,1024.0,4164000.0,2.0,7.6772792647922,1
Madhya Pradesh,Vidisha,23.846303,77.837021,406.0,0.4743320309911747,non_hilly,SRTM30m,23.0,437.0,7.0,7.0,977.0,974060.0,1.5,7.6772792647922,1
Madhya Pradesh,Singrauli,24.243331,82.382723,354.0,1.3030478575190445,non_hilly,SRTM30m,23.0,638.0,17.0,14.0,5536.0,9182517.0,2.0,7.8036502762015,1
Madhya Pradesh,Alirajpur,22.285952,74.35456,299.0,0.8035198874407946,non_hilly,SRTM30m,23.0,639.0,22.0,19.0,2761.0,1683477.0,2.0,7.6772792647922,1
Madhya Pradesh,Agar Malwa,23.935057,76.145115,420.0,0.3892008181003298,non_hilly,SRTM30m,23.0,667.0,8.0,8.0,1963.0,2991577.0,1.5,7.6772792647922,1
Madhya Pradesh,Niwari,25.306313,78.663122,229.0,0.4412459687119027,non_hilly,SRTM30m,23.0,722.0,10.0,7.0,2532.0,4455577.0,2.0,7.7855937662664,1
Mizoram,Aizawl,23.865843,92.982065,804.0,8.45067617525574,non_hilly,SRTM30m,15.0,261.0,7.0,7.0,278.0,1902411.0,2.0,7.0499170611118,1
Mizoram,Champhai,23.543562,93.227198,1144.0,20.504522734547432,non_hilly,SRTM30m,15.0,262.0,3.0,3.0,74.0,75200.0,2.0,6.921603781912,1
Mizoram,Kolasib,24.183775,92.711904,349.0,18.01615491200872,non_hilly,SRTM30m,15.0,263.0,10.0,9.0,402.0,2908411.0,2.0,7.0499170611118,1
Mizoram,Lawngtlai,22.368687,92.731139,486.0,4.178639310406722,non_hilly,SRTM30m,15.0,264.0,3.0,3.0,120.0,735200.0,2.0,6.921603781912,1
Mizoram,Lunglei,22.952465,92.758853,710.0,18.342114599811403,non_hilly,SRTM30m,15.0,265.0,3.0,3.0,247.0,1635200.0,2.0,7.0499170611118,1
Mizoram,Mamit,23.755661,92.450691,255.0,8.776920957943242,non_hilly,SRTM30m,15.0,266.0,7.0,6.0,280.0,2702411.0,2.0,7.0499170611118,1
Manipur,Tengnoupal,24.380922,94.263302,726.0,6.530532133478417,non_hilly,SRTM30m,14.0,716.0,2.0,2.0,33.0,62000.0,2.0,6.921603781912,1
Madhya Pradesh,Barwani,21.75126,74.891549,496.0,2.584566012952732,non_hilly,SRTM30m,23.0,393.0,18.0,17.0,2011.0,1456860.0,2.0,7.6772792647922,1
Madhya Pradesh,Betul,21.879747,77.875365,635.0,0.5289721726044214,non_hilly,SRTM30m,23.0,394.0,12.0,9.0,2319.0,941060.0,1.5,7.6772792647922,1
Madhya Pradesh,Bhind,26.351337,78.686262,152.0,0.09009009009009,non_hilly,SRTM30m,23.0,395.0,20.0,16.0,5076.0,9836683.0,2.0,7.8036502762015,1
Madhya Pradesh,Bhopal,23.483976,77.392851,493.0,1.1304018746948936,non_hilly,SRTM30m,23.0,396.0,5.0,4.0,855.0,908060.0,1.5,7.6772792647922,1
Madhya Pradesh,Burhanpur,21.334536,76.36994,271.0,1.1433415093277397,non_hilly,SRTM30m,23.0,397.0,13.0,10.0,2125.0,924060.0,1.5,7.6772792647922,1
Madhya Pradesh,Chhatarpur,24.760609,79.678163,289.0,0.6611098801771094,non_hilly,SRTM30m,23.0,398.0,18.0,14.0,4273.0,9519577.0,2.0,7.8036502762015,1
Madhya Pradesh,Chhindwara,22.139636,78.809623,756.0,1.7184256961139504,non_hilly,SRTM30m,23.0,399.0,10.0,9.0,2263.0,931060.0,1.5,7.6772792647922,1
